collectd.network.QCY-A.nx-os.N5kC5020pBf.ac1-agg-w1-qcy__mgmt0_dcnet_intuit_net.snmp.cisco_cseCPU,6/20/16 14:20,34
collectd.network.QCY-E.nx-os.N6kC600164T.qdc-e-accmp033__mgmt0_dcnet_intuit_net.snmp.cisco_cseCPU,6/20/16 14:20,0
collectd.network.QCY-E.nx-os.N6kC600164T.qdc-e-accmp034__mgmt0_dcnet_intuit_net.snmp.cisco_cseCPU,6/20/16 14:20,1
collectd.network.QCY-E.nx-os.N6kC600164T.qdc-e-accmp035__mgmt0_dcnet_intuit_net.snmp.cisco_cseCPU,6/20/16 14:20,2
collectd.network.QCY-E.nx-os.N6kC600164T.qdc-e-accmp036__mgmt0_dcnet_intuit_net.snmp.cisco_cseCPU,6/20/16 14:20,3
collectd.network.QCY-E.nx-os.N77c7710.qdc-e-di01__mgmt0_dcnet_intuit_net.snmp.cisco_cseCPU,6/20/16 14:20,5
collectd.network.QCY-E.nx-os.N77c7710.qdc-e-di02__mgmt0_dcnet_intuit_net.snmp.cisco_cseCPU,6/20/16 14:20,10
collectd.network.QCY-E.nx-os.N77c7710.qdc-e-sc01__mgmt0_dcnet_intuit_net.snmp.cisco_cseCPU,6/20/16 14:20,2
collectd.network.QCY-E.nx-os.N77c7710.qdc-e-sc02__mgmt0_dcnet_intuit_net.snmp.cisco_cseCPU,6/20/16 14:20,4
collectd.network.QCY-E.nx-os.N9KC9396TX.qdc-e-accmp037__mgmt0_dcnet_intuit_net.snmp.cisco_cseCPU,6/20/16 14:20,2
collectd.network.QCY-E.nx-os.N9KC9396TX.qdc-e-accmp038__mgmt0_dcnet_intuit_net.snmp.cisco_cseCPU,6/20/16 14:20,5
collectd.network.QCY-E.nx-os.N9KC9396TX.qdc-e-accmp039__mgmt0_dcnet_intuit_net.snmp.cisco_cseCPU,6/20/16 14:20,3
collectd.network.QCY-E.nx-os.N9KC9396TX.qdc-e-accmp040__mgmt0_dcnet_intuit_net.snmp.cisco_cseCPU,6/20/16 14:20,2
collectd.network.QCY-E.nx-os.N9KC9396TX.qdc-e-accmp045__mgmt0_dcnet_intuit_net.snmp.cisco_cseCPU,6/20/16 14:20,31
collectd.network.QCY-E.nx-os.N9KC9396TX.qdc-e-accmp046__mgmt0_dcnet_intuit_net.snmp.cisco_cseCPU,6/20/16 14:20,28
collectd.network.QCY-E.nx-os.N9KC9396TX.qdc-e-accmp047__mgmt0_dcnet_intuit_net.snmp.cisco_cseCPU,6/20/16 14:20,3
collectd.network.QCY-E.nx-os.N9KC9396TX.qdc-e-accmp048__mgmt0_dcnet_intuit_net.snmp.cisco_cseCPU,6/20/16 14:20,7
collectd.network.QCY-E.nx-os.N9KC9396TX.qdc-e-accmp049__mgmt0_dcnet_intuit_net.snmp.cisco_cseCPU,6/20/16 14:20,4
collectd.network.QCY-E.nx-os.N9KC9396TX.qdc-e-accmp050__mgmt0_dcnet_intuit_net.snmp.cisco_cseCPU,6/20/16 14:20,10
collectd.network.QCY-A.ios.3560E48TD.ib3560-e01-a-qcy__vl912_dcnet_intuit_net.snmp.cisco_ciscoMemoryPoolFree,6/20/16 14:20,40104316
collectd.network.QCY-A.ios.37xxStack.cr1-ib-e1-qcy__vl912_dcnet_intuit_net.snmp.cisco_ciscoMemoryPoolFree,6/20/16 14:20,61057512
collectd.network.QCY-A.ios.37xxStack.cr1-ib-w1-qcy__vl912_dcnet_intuit_net.snmp.cisco_ciscoMemoryPoolFree,6/20/16 14:20,2666568
collectd.network.QCY-A.ios.37xxStack.pdu1-a-qcy__vl912_dcnet_intuit_net.snmp.cisco_ciscoMemoryPoolFree,6/20/16 14:20,62903584
collectd.network.QCY-A.ios.37xxStack.pdu2-a-qcy__vl912_dcnet_intuit_net.snmp.cisco_ciscoMemoryPoolFree,6/20/16 14:20,62558860
collectd.network.QCY-A.ios.37xxStack.pdu3-a-qcy__vl912_dcnet_intuit_net.snmp.cisco_ciscoMemoryPoolFree,6/20/16 14:20,62520680
collectd.network.QCY-A.ios.37xxStack.pdu4-a-qcy__vl912_dcnet_intuit_net.snmp.cisco_ciscoMemoryPoolFree,6/20/16 14:20,62240520
collectd.network.QCY-A.ios.37xxStack.pdu5-a-qcy__vl912_dcnet_intuit_net.snmp.cisco_ciscoMemoryPoolFree,6/20/16 14:20,62219312
collectd.network.QCY-A.ios.37xxStack.pdu6-a-qcy__vl912_dcnet_intuit_net.snmp.cisco_ciscoMemoryPoolFree,6/20/16 14:20,62551064
collectd.network.QCY-A.ios.37xxStack.pdu7-a-qcy__vl912_dcnet_intuit_net.snmp.cisco_ciscoMemoryPoolFree,6/20/16 14:20,62824560
collectd.network.QCY-A.ios.4948.ac5-pa-w1-qcy__vl912_dcnet_intuit_net.snmp.cisco_ciscoMemoryPoolFree,6/20/16 14:20,119662432
collectd.network.QCY-A.ios.4948.ac7-pa-w1-qcy__vl912_dcnet_intuit_net.snmp.cisco_ciscoMemoryPoolFree,6/20/16 14:20,119320936
collectd.network.QCY-A.ios.494810GE.ac1-pa-w1-qcy__vl912_dcnet_intuit_net.snmp.cisco_ciscoMemoryPoolFree,6/20/16 14:20,70720864
collectd.network.QCY-A.ios.494810GE.ac13-w1-qcy__vl912_dcnet_intuit_net.snmp.cisco_ciscoMemoryPoolFree,6/20/16 14:20,64331584
collectd.network.QCY-A.ios.494810GE.ac14-w1-qcy__vl912_dcnet_intuit_net.snmp.cisco_ciscoMemoryPoolFree,6/20/16 14:20,64353724
collectd.network.QCY-A.ios.494810GE.ac2-pa-e1-qcy__vl912_dcnet_intuit_net.snmp.cisco_ciscoMemoryPoolFree,6/20/16 14:20,70378448
collectd.network.QCY-A.ios.494810GE.ac3-pa-w1-qcy__vl912_dcnet_intuit_net.snmp.cisco_ciscoMemoryPoolFree,6/20/16 14:20,70664600
collectd.network.QCY-A.ios.494810GE.ac4-pa-e1-qcy__vl912_dcnet_intuit_net.snmp.cisco_ciscoMemoryPoolFree,6/20/16 14:20,70572308
collectd.network.QCY-A.ios-xe.ASR1001.gnvhe-qcy-2__gi0_corp_intuit_net.snmp.cisco_ciscoMemoryPoolFree,6/20/16 14:20,788682968
collectd.network.QCY-A.ios-xe.ASR1002.ifs-asr1-pa-qcy__gi0_prod_ifs_intuit_com.snmp.cisco_ciscoMemoryPoolFree,6/20/16 14:20,1393453512
collectd.network.QCY-A.ios-xe.ASR1002.ifs-asr2-pa-qcy__gi0_prod_ifs_intuit_com.snmp.cisco_ciscoMemoryPoolFree,6/20/16 14:20,1296373748
collectd.network.QCY-A.ios-xe.ASR1002.ipsec-rtr1-pa-qdc__gi0_dcnet_intuit_net.snmp.cisco_ciscoMemoryPoolFree,6/20/16 14:20,1315809344
collectd.network.QCY-A.ios-xe.ASR1002.ipsec-rtr2-pa-qdc__gi0_dcnet_intuit_net.snmp.cisco_ciscoMemoryPoolFree,6/20/16 14:20,1316050700
collectd.network.QCY-A.ios.3560E48TD.ib3560-e01-a-qcy__vl912_dcnet_intuit_net.snmp.cisco_ciscoMemoryPoolUsed,6/20/16 14:20,30312716
collectd.network.QCY-A.ios.37xxStack.cr1-ib-e1-qcy__vl912_dcnet_intuit_net.snmp.cisco_ciscoMemoryPoolUsed,6/20/16 14:20,26769676
collectd.network.QCY-A.ios.37xxStack.cr1-ib-w1-qcy__vl912_dcnet_intuit_net.snmp.cisco_ciscoMemoryPoolUsed,6/20/16 14:20,85160596
collectd.network.QCY-A.ios.37xxStack.pdu1-a-qcy__vl912_dcnet_intuit_net.snmp.cisco_ciscoMemoryPoolUsed,6/20/16 14:20,26992180
collectd.network.QCY-A.ios.37xxStack.pdu2-a-qcy__vl912_dcnet_intuit_net.snmp.cisco_ciscoMemoryPoolUsed,6/20/16 14:20,27336912
collectd.network.QCY-A.ios.37xxStack.pdu3-a-qcy__vl912_dcnet_intuit_net.snmp.cisco_ciscoMemoryPoolUsed,6/20/16 14:20,27375092
collectd.network.QCY-A.ios.37xxStack.pdu4-a-qcy__vl912_dcnet_intuit_net.snmp.cisco_ciscoMemoryPoolUsed,6/20/16 14:20,27655224
collectd.network.QCY-A.ios.37xxStack.pdu5-a-qcy__vl912_dcnet_intuit_net.snmp.cisco_ciscoMemoryPoolUsed,6/20/16 14:20,27676464
collectd.network.QCY-A.ios.37xxStack.pdu6-a-qcy__vl912_dcnet_intuit_net.snmp.cisco_ciscoMemoryPoolUsed,6/20/16 14:20,27344708
collectd.network.QCY-A.ios.37xxStack.pdu7-a-qcy__vl912_dcnet_intuit_net.snmp.cisco_ciscoMemoryPoolUsed,6/20/16 14:20,27071160
collectd.network.QCY-A.ios.4948.ac5-pa-w1-qcy__vl912_dcnet_intuit_net.snmp.cisco_ciscoMemoryPoolUsed,6/20/16 14:20,111053016
collectd.network.QCY-A.ios.4948.ac7-pa-w1-qcy__vl912_dcnet_intuit_net.snmp.cisco_ciscoMemoryPoolUsed,6/20/16 14:20,111394512
collectd.network.QCY-A.ios.494810GE.ac1-pa-w1-qcy__vl912_dcnet_intuit_net.snmp.cisco_ciscoMemoryPoolUsed,6/20/16 14:20,150783632
collectd.network.QCY-A.ios.494810GE.ac13-w1-qcy__vl912_dcnet_intuit_net.snmp.cisco_ciscoMemoryPoolUsed,6/20/16 14:20,152102884
collectd.network.QCY-A.ios.494810GE.ac14-w1-qcy__vl912_dcnet_intuit_net.snmp.cisco_ciscoMemoryPoolUsed,6/20/16 14:20,152080732
collectd.network.QCY-A.ios.494810GE.ac2-pa-e1-qcy__vl912_dcnet_intuit_net.snmp.cisco_ciscoMemoryPoolUsed,6/20/16 14:20,151126052
collectd.network.QCY-A.ios.494810GE.ac3-pa-w1-qcy__vl912_dcnet_intuit_net.snmp.cisco_ciscoMemoryPoolUsed,6/20/16 14:20,150839904
collectd.network.QCY-A.ios.494810GE.ac4-pa-e1-qcy__vl912_dcnet_intuit_net.snmp.cisco_ciscoMemoryPoolUsed,6/20/16 14:20,150932188
collectd.network.QCY-A.ios-xe.ASR1001.gnvhe-qcy-2__gi0_corp_intuit_net.snmp.cisco_ciscoMemoryPoolUsed,6/20/16 14:20,394621272
collectd.network.QCY-A.ios-xe.ASR1002.ifs-asr1-pa-qcy__gi0_prod_ifs_intuit_com.snmp.cisco_ciscoMemoryPoolUsed,6/20/16 14:20,347408860
collectd.network.QCY-A.ios-xe.ASR1002.ifs-asr2-pa-qcy__gi0_prod_ifs_intuit_com.snmp.cisco_ciscoMemoryPoolUsed,6/20/16 14:20,444488624
collectd.network.QCY-A.ios-xe.ASR1002.ipsec-rtr1-pa-qdc__gi0_dcnet_intuit_net.snmp.cisco_ciscoMemoryPoolUsed,6/20/16 14:20,425053028
collectd.network.QCY-A.ios-xe.ASR1002.ipsec-rtr2-pa-qdc__gi0_dcnet_intuit_net.snmp.cisco_ciscoMemoryPoolUsed,6/20/16 14:20,424811672
collectd.network.QCY-A.nx-os.N5kC5020pBf.ac1-agg-w1-qcy__mgmt0_dcnet_intuit_net.snmp.cisco_cseMemory,6/20/16 14:20,70
collectd.network.QCY-A.nx-os.N5kC5020pBf.ac15-stor-w1-qcy__mgmt0_dcnet_intuit_net.snmp.cisco_cseMemory,6/20/16 14:20,65
collectd.network.QCY-A.nx-os.N5kC5020pBf.ac16-stor-w1-qcy__mgmt0_dcnet_intuit_net.snmp.cisco_cseMemory,6/20/16 14:20,64
collectd.network.QCY-A.nx-os.N5kC5020pBf.ac2-agg-w1-qcy__mgmt0_dcnet_intuit_net.snmp.cisco_cseMemory,6/20/16 14:20,69
collectd.network.QCY-A.nx-os.N5kC5596Up.ac3-agg-w1-qcy__mgmt0_dcnet_intuit_net.snmp.cisco_cseMemory,6/20/16 14:20,22
collectd.network.QCY-A.nx-os.N5kC5596Up.ac4-agg-w1-qcy__mgmt0_dcnet_intuit_net.snmp.cisco_cseMemory,6/20/16 14:20,22
collectd.network.QCY-A.nx-os.N7Kc7010.ac1-w1-qcy__mgmt0_dcnet_intuit_net.snmp.cisco_cseMemory,6/20/16 14:20,39
collectd.network.QCY-A.nx-os.N7Kc7010.ac2-w1-qcy__mgmt0_dcnet_intuit_net.snmp.cisco_cseMemory,6/20/16 14:20,39
collectd.network.QCY-A.nx-os.N7Kc7010.ac3-w1-qcy__mgmt0_dcnet_intuit_net.snmp.cisco_cseMemory,6/20/16 14:20,40
collectd.network.QCY-A.nx-os.N7Kc7010.ac4-w1-qcy__mgmt0_dcnet_intuit_net.snmp.cisco_cseMemory,6/20/16 14:20,40
collectd.network.QCY-A.nx-os.N7Kc7010.ac5-w1-qcy__mgmt0_dcnet_intuit_net.snmp.cisco_cseMemory,6/20/16 14:20,40
collectd.network.QCY-A.nx-os.N7Kc7010.ac6-w1-qcy__mgmt0_dcnet_intuit_net.snmp.cisco_cseMemory,6/20/16 14:20,40
collectd.network.QCY-A.nx-os.N7Kc7010.ac7-w1-qcy__mgmt0_dcnet_intuit_net.snmp.cisco_cseMemory,6/20/16 14:20,39
collectd.network.QCY-A.nx-os.N7Kc7010.ac8-w1-qcy__mgmt0_dcnet_intuit_net.snmp.cisco_cseMemory,6/20/16 14:20,48
collectd.network.QCY-A.nx-os.N7Kc7010.di1-m-w1-qcy__mgmt0_dcnet_intuit_net.snmp.cisco_cseMemory,6/20/16 14:20,41
collectd.network.QCY-A.nx-os.N7Kc7010.di1-n-w1-qcy__mgmt0_dcnet_intuit_net.snmp.cisco_cseMemory,6/20/16 14:20,41
collectd.network.QCY-A.nx-os.N7Kc7010.di1-p-w1-qcy__mgmt0_dcnet_intuit_net.snmp.cisco_cseMemory,6/20/16 14:20,41
collectd.network.QCY-A.nx-os.N7Kc7010.di1-s-w1-qcy__mgmt0_dcnet_intuit_net.snmp.cisco_cseMemory,6/20/16 14:20,41
collectd.network.QCY-A.nx-os.N7Kc7010.di2-m-w1-qcy__mgmt0_dcnet_intuit_net.snmp.cisco_cseMemory,6/20/16 14:20,40
collectd.network.QCY-A.nx-os.N7Kc7010.di2-n-w1-qcy__mgmt0_dcnet_intuit_net.snmp.cisco_cseMemory,6/20/16 14:20,40
collectd.network.QCY-A.nx-os.N7Kc7010.di2-p-w1-qcy__mgmt0_dcnet_intuit_net.snmp.cisco_cseMemory,6/20/16 14:20,40
collectd.network.QCY-A.nx-os.N7Kc7010.di2-s-w1-qcy__mgmt0_dcnet_intuit_net.snmp.cisco_cseMemory,6/20/16 14:20,40
collectd.network.QCY-A.nx-os.N7Kc7018.ac10-w1-qcy__mgmt0_dcnet_intuit_net.snmp.cisco_cseMemory,6/20/16 14:20,40
collectd.network.QCY-A.nx-os.N7Kc7018.ac11-w1-qcy__mgmt0_dcnet_intuit_net.snmp.cisco_cseMemory,6/20/16 14:20,52
collectd.network.QCY-A.nx-os.N7Kc7018.ac12-w1-qcy__mgmt0_dcnet_intuit_net.snmp.cisco_cseMemory,6/20/16 14:20,39
collectd.network.QCY-A.nx-os.N7Kc7018.ac9-w1-qcy__mgmt0_dcnet_intuit_net.snmp.cisco_cseMemory,6/20/16 14:20,40
collectd.network.QCY-A.nx-os.N7Kc7018.cr1-b-w1-qcy__mgmt0_dcnet_intuit_net.snmp.cisco_cseMemory,6/20/16 14:20,16
collectd.network.QCY-A.nx-os.N7Kc7018.cr1-f-w1-qcy__mgmt0_dcnet_intuit_net.snmp.cisco_cseMemory,6/20/16 14:20,15
collectd.network.QCY-A.nx-os.N7Kc7018.cr2-b-w1-qcy__mgmt0_dcnet_intuit_net.snmp.cisco_cseMemory,6/20/16 14:20,15
collectd.network.QCY-A.nx-os.N7Kc7018.cr2-f-w1-qcy__mgmt0_dcnet_intuit_net.snmp.cisco_cseMemory,6/20/16 14:20,15
collectd.network.QCY-A.nx-os.m9513.qyfcsw01a_bos_intuit_net.snmp.cisco_cseMemory,6/20/16 14:20,75
collectd.network.QCY-A.nx-os.m9513.qyfcsw01b_bos_intuit_net.snmp.cisco_cseMemory,6/20/16 14:20,76
collectd.network.QCY-A.ironport.S370.qypprdproxywa01_ie_intuit_net.snmp.ironport_perCentMemoryUtilization,6/20/16 14:20,73
collectd.network.QCY-A.ironport.S370.qypprdproxywa02_ie_intuit_net.snmp.ironport_perCentMemoryUtilization,6/20/16 14:20,63
collectd.network.QCY-B.ios.3845.ac6-oob3845-w2-qcy__gi3-0_dcnet_intuit_net.snmp.cisco_ciscoMemoryPoolFree,6/20/16 14:20,
collectd.network.QCY-B.ios.494810GE.ac1-w2-qcy__vl671_dcnet_intuit_net.snmp.cisco_ciscoMemoryPoolFree,6/20/16 14:20,63777764
collectd.network.QCY-B.ios.494810GE.ac10-w2-qcy__vl671_dcnet_intuit_net.snmp.cisco_ciscoMemoryPoolFree,6/20/16 14:20,62928412
collectd.network.QCY-B.ios.494810GE.ac11-w2-qcy__vl671_dcnet_intuit_net.snmp.cisco_ciscoMemoryPoolFree,6/20/16 14:20,63870804
collectd.network.QCY-B.ios.494810GE.ac12-w2-qcy__vl671_dcnet_intuit_net.snmp.cisco_ciscoMemoryPoolFree,6/20/16 14:20,62736240
collectd.network.QCY-B.ios.494810GE.ac13-w2-qcy__vl671_dcnet_intuit_net.snmp.cisco_ciscoMemoryPoolFree,6/20/16 14:20,62558200
collectd.network.QCY-B.ios.494810GE.ac14-w2-qcy__vl671_dcnet_intuit_net.snmp.cisco_ciscoMemoryPoolFree,6/20/16 14:20,62672468
collectd.network.QCY-B.ios.494810GE.ac15-w2-qcy__vl671_dcnet_intuit_net.snmp.cisco_ciscoMemoryPoolFree,6/20/16 14:20,62717564
collectd.network.QCY-B.ios.494810GE.ac16-w2-qcy__vl671_dcnet_intuit_net.snmp.cisco_ciscoMemoryPoolFree,6/20/16 14:20,65049168
collectd.network.QCY-B.ios.494810GE.ac17-w2-qcy__vl671_dcnet_intuit_net.snmp.cisco_ciscoMemoryPoolFree,6/20/16 14:20,63050508
collectd.network.QCY-B.ios.494810GE.ac18-w2-qcy__vl671_dcnet_intuit_net.snmp.cisco_ciscoMemoryPoolFree,6/20/16 14:20,62797200
collectd.network.QCY-B.ios.494810GE.ac19-w2-qcy__vl671_dcnet_intuit_net.snmp.cisco_ciscoMemoryPoolFree,6/20/16 14:20,62973540
collectd.network.QCY-B.ios.494810GE.ac2-w2-qcy__vl671_dcnet_intuit_net.snmp.cisco_ciscoMemoryPoolFree,6/20/16 14:20,62585180
collectd.network.QCY-B.ios.494810GE.ac20-w2-qcy__vl671_dcnet_intuit_net.snmp.cisco_ciscoMemoryPoolFree,6/20/16 14:20,62838896
collectd.network.QCY-B.ios.494810GE.ac21-w2-qcy__vl671_dcnet_intuit_net.snmp.cisco_ciscoMemoryPoolFree,6/20/16 14:20,65157012
collectd.network.QCY-B.ios.494810GE.ac22-w2-qcy__vl671_dcnet_intuit_net.snmp.cisco_ciscoMemoryPoolFree,6/20/16 14:20,63165364
collectd.network.QCY-B.ios.494810GE.ac23-w2-qcy__vl671_dcnet_intuit_net.snmp.cisco_ciscoMemoryPoolFree,6/20/16 14:20,63013152
collectd.network.QCY-B.ios.494810GE.ac24-w2-qcy_v_l671_dcnet_intuit_net.snmp.cisco_ciscoMemoryPoolFree,6/20/16 14:20,62878856
collectd.network.QCY-B.ios.494810GE.ac25-w2-qcy__vl671_dcnet_intuit_net.snmp.cisco_ciscoMemoryPoolFree,6/20/16 14:20,63027804
collectd.network.QCY-B.ios.494810GE.ac26-w2-qcy__vl671_dcnet_intuit_net.snmp.cisco_ciscoMemoryPoolFree,6/20/16 14:20,64958524
collectd.network.QCY-B.ios.494810GE.ac27-w2-qcy__vl671_dcnet_intuit_net.snmp.cisco_ciscoMemoryPoolFree,6/20/16 14:20,62909316
collectd.network.QCY-B.ios.494810GE.ac28-w2-qcy__vl671_dcnet_intuit_net.snmp.cisco_ciscoMemoryPoolFree,6/20/16 14:20,63003908
collectd.network.QCY-B.ios.494810GE.ac29-w2-qcy__vl671_dcnet_intuit_net.snmp.cisco_ciscoMemoryPoolFree,6/20/16 14:20,62986664
collectd.network.QCY-B.ios.494810GE.ac3-w2-qcy__vl671_dcnet_intuit_net.snmp.cisco_ciscoMemoryPoolFree,6/20/16 14:20,62629188
collectd.network.QCY-B.ios.494810GE.ac30-w2-qcy__vl671_dcnet_intuit_net.snmp.cisco_ciscoMemoryPoolFree,6/20/16 14:20,63254728
collectd.network.QCY-B.ios.494810GE.ac4-w2-qcy__vl671_dcnet_intuit_net.snmp.cisco_ciscoMemoryPoolFree,6/20/16 14:20,62513136
collectd.network.QCY-B.ios.494810GE.ac5-w2-qcy__vl671_dcnet_intuit_net.snmp.cisco_ciscoMemoryPoolFree,6/20/16 14:20,62787564
collectd.network.QCY-B.ios.494810GE.ac6-w2-qcy__vl671_dcnet_intuit_net.snmp.cisco_ciscoMemoryPoolFree,6/20/16 14:20,63835500
collectd.network.QCY-B.ios.494810GE.ac7-w2-qcy__vl671_dcnet_intuit_net.snmp.cisco_ciscoMemoryPoolFree,6/20/16 14:20,62888680
collectd.network.QCY-B.ios.494810GE.ac75-agg-w2-qcy__vl671_dcnet_intuit_net.snmp.cisco_ciscoMemoryPoolFree,6/20/16 14:20,80535628
collectd.network.QCY-B.ios.494810GE.ac76-agg-w2-qcy__vl671_dcnet_intuit_net.snmp.cisco_ciscoMemoryPoolFree,6/20/16 14:20,80572568
collectd.network.QCY-B.ios.494810GE.ac8-w2-qcy__vl671_dcnet_intuit_net.snmp.cisco_ciscoMemoryPoolFree,6/20/16 14:20,62876756
collectd.network.QCY-B.ios.494810GE.ac9-w2-qcy__vl671_dcnet_intuit_net.snmp.cisco_ciscoMemoryPoolFree,6/20/16 14:20,62647524
collectd.network.QCY-B.ios.NmeX24Es1GeNoPwr.ac6-ib3750-w2-qcy__vl671_dcnet_intuit_net.snmp.cisco_ciscoMemoryPoolFree,6/20/16 14:20,365408044
collectd.network.QCY-B.ios.3845.ac6-oob3845-w2-qcy__gi3-0_dcnet_intuit_net.snmp.cisco_ciscoMemoryPoolUsed,6/20/16 14:20,
collectd.network.QCY-B.ios.494810GE.ac1-w2-qcy__vl671_dcnet_intuit_net.snmp.cisco_ciscoMemoryPoolUsed,6/20/16 14:20,152656684
collectd.network.QCY-B.ios.494810GE.ac10-w2-qcy__vl671_dcnet_intuit_net.snmp.cisco_ciscoMemoryPoolUsed,6/20/16 14:20,153506044
collectd.network.QCY-B.ios.494810GE.ac11-w2-qcy__vl671_dcnet_intuit_net.snmp.cisco_ciscoMemoryPoolUsed,6/20/16 14:20,152563676
collectd.network.QCY-B.ios.494810GE.ac12-w2-qcy__vl671_dcnet_intuit_net.snmp.cisco_ciscoMemoryPoolUsed,6/20/16 14:20,153698216
collectd.network.QCY-B.ios.494810GE.ac13-w2-qcy__vl671_dcnet_intuit_net.snmp.cisco_ciscoMemoryPoolUsed,6/20/16 14:20,153876244
collectd.network.QCY-B.ios.494810GE.ac14-w2-qcy__vl671_dcnet_intuit_net.snmp.cisco_ciscoMemoryPoolUsed,6/20/16 14:20,153761984
collectd.network.QCY-B.ios.494810GE.ac15-w2-qcy__vl671_dcnet_intuit_net.snmp.cisco_ciscoMemoryPoolUsed,6/20/16 14:20,153716896
collectd.network.QCY-B.ios.494810GE.ac16-w2-qcy__vl671_dcnet_intuit_net.snmp.cisco_ciscoMemoryPoolUsed,6/20/16 14:20,151385304
collectd.network.QCY-B.ios.494810GE.ac17-w2-qcy__vl671_dcnet_intuit_net.snmp.cisco_ciscoMemoryPoolUsed,6/20/16 14:20,153383952
collectd.network.QCY-B.ios.494810GE.ac18-w2-qcy__vl671_dcnet_intuit_net.snmp.cisco_ciscoMemoryPoolUsed,6/20/16 14:20,153637256
collectd.network.QCY-B.ios.494810GE.ac19-w2-qcy__vl671_dcnet_intuit_net.snmp.cisco_ciscoMemoryPoolUsed,6/20/16 14:20,153460916
collectd.network.QCY-B.ios.494810GE.ac2-w2-qcy__vl671_dcnet_intuit_net.snmp.cisco_ciscoMemoryPoolUsed,6/20/16 14:20,153849276
collectd.network.QCY-B.ios.494810GE.ac20-w2-qcy__vl671_dcnet_intuit_net.snmp.cisco_ciscoMemoryPoolUsed,6/20/16 14:20,153595560
collectd.network.QCY-B.ios.494810GE.ac21-w2-qcy__vl671_dcnet_intuit_net.snmp.cisco_ciscoMemoryPoolUsed,6/20/16 14:20,151277436
collectd.network.QCY-B.ios.494810GE.ac22-w2-qcy__vl671_dcnet_intuit_net.snmp.cisco_ciscoMemoryPoolUsed,6/20/16 14:20,153269080
collectd.network.QCY-B.ios.494810GE.ac23-w2-qcy__vl671_dcnet_intuit_net.snmp.cisco_ciscoMemoryPoolUsed,6/20/16 14:20,153421304
collectd.network.QCY-B.ios.494810GE.ac24-w2-qcy_v_l671_dcnet_intuit_net.snmp.cisco_ciscoMemoryPoolUsed,6/20/16 14:20,153555600
collectd.network.QCY-B.ios.494810GE.ac25-w2-qcy__vl671_dcnet_intuit_net.snmp.cisco_ciscoMemoryPoolUsed,6/20/16 14:20,153406652
collectd.network.QCY-B.ios.494810GE.ac26-w2-qcy__vl671_dcnet_intuit_net.snmp.cisco_ciscoMemoryPoolUsed,6/20/16 14:20,151475932
collectd.network.QCY-B.ios.494810GE.ac27-w2-qcy__vl671_dcnet_intuit_net.snmp.cisco_ciscoMemoryPoolUsed,6/20/16 14:20,153525140
